date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
2020-10-06,2958.89,2878.23,2387.5,14996497.0,89630.0,418968.0,1373.0,2887.48,,,
2020-10-07,2962.16,2879.62,2387.5,15095497.0,99000.0,420771.0,1803.0,2890.35,,,
2020-10-08,2965.43,2884.7200000000003,2387.5,15211493.0,115996.0,422706.0,1935.0,2893.21,,,
2020-10-09,2960.09,2876.39,2387.5,15321794.0,110301.0,424625.0,1919.0,2888.53,,,
2020-10-10,2960.09,2876.39,2387.5,15431868.0,110074.0,425915.0,1290.0,2888.53,,,
2020-10-11,2961.88,2876.39,2387.5,15525170.0,93302.0,426837.0,922.0,2890.09,,,
2020-10-12,2963.07,2876.39,2387.5,15610886.0,85716.0,427622.0,785.0,2891.13,,,
2020-10-13,2966.94,2876.39,2387.5,15711860.0,100974.0,429098.0,1476.0,2894.51,,,
2020-10-14,2963.97,2868.06,2387.5,15829499.0,117639.0,431072.0,1974.0,2891.92,,,
2020-10-15,2969.93,2871.76,2362.5,15956718.0,127219.0,432745.0,1673.0,2894.0,,,
2020-10-16,2969.62,2876.85,2362.5,16096985.0,140267.0,434595.0,1850.0,2893.73,,,
2020-10-17,2961.59,2865.7400000000002,2362.5,16206351.0,109366.0,436172.0,1577.0,2886.71,,,
2020-10-18,2961.59,2865.7400000000002,2362.5,16310371.0,104020.0,437128.0,956.0,2886.71,,,
2020-10-19,2970.81,2872.23,2337.5,16447413.0,137042.0,438148.0,1020.0,2891.67,,,
2020-10-20,2969.02,2869.45,2337.5,16571822.0,124409.0,440048.0,1900.0,2890.11,,,
2020-10-21,2969.91,2870.85,2337.5,16694228.0,122406.0,442373.0,2325.0,2890.89,,,
2020-10-22,2971.09,2871.78,2337.5,16854389.0,160161.0,444086.0,1713.0,2891.92,,,
2020-10-23,2969.3,2878.27,2337.5,17017367.0,162978.0,445992.0,1906.0,2890.36,,,
2020-10-24,2969.3,2878.27,2337.5,17173231.0,155864.0,447931.0,1939.0,2890.36,,,
2020-10-25,2967.82,2879.66,2337.5,17293205.0,119974.0,448826.0,895.0,2889.05,,,
2020-10-26,2960.07,2871.33,2337.5,17421732.0,128527.0,449929.0,1103.0,2882.29,,,
2020-10-27,2964.84,2875.03,2337.5,17579154.0,157422.0,451969.0,2040.0,2886.46,,,
2020-10-28,2965.42,2868.54,2337.5,17755800.0,176646.0,454044.0,2075.0,2886.9700000000003,,,
2020-10-29,2967.8,2875.95,2337.5,17940391.0,184591.0,456038.0,1994.0,2889.06,,,
2020-10-30,2967.21,2876.87,2337.5,18140741.0,200350.0,458175.0,2137.0,2888.53,,,
2020-10-31,2967.21,2876.87,2337.5,18313803.0,173062.0,460051.0,1876.0,2888.53,,,
2020-11-01,2969.0,2879.65,2337.5,18469571.0,155768.0,461057.0,1006.0,2890.1,,,
2020-11-02,2971.98,2878.72,2337.5,18636732.0,167161.0,462244.0,1187.0,2892.7000000000003,,,
2020-11-03,2970.79,2880.57,2337.5,18889923.0,253191.0,465489.0,3245.0,2891.66,,,
2020-11-04,2974.36,2883.35,2337.5,19093932.0,204009.0,467711.0,2222.0,2894.78,,,
2020-11-05,2974.36,2887.05,2337.5,19353567.0,259635.0,470090.0,2379.0,2894.79,,,
2020-11-06,2978.53,2894.46,2337.5,19610931.0,257364.0,472522.0,2432.0,2898.42,,,
2020-11-07,2978.53,2894.46,2337.5,19864755.0,253824.0,474771.0,2249.0,2898.42,,,
2020-11-08,2979.72,2896.31,2337.5,20102736.0,237981.0,475911.0,1140.0,2899.46,,,
2020-11-09,2978.53,2894.46,2337.5,20341189.0,238453.0,477502.0,1591.0,2898.41,,,
2020-11-10,2986.58,2903.26,2337.5,20619535.0,278346.0,480372.0,2870.0,2905.4500000000003,,,
2020-11-11,2992.83,2918.53,2337.5,20918538.0,299003.0,483286.0,2914.0,2910.92,,,
2020-11-12,2990.45,2916.22,2312.5,21236655.0,318117.0,485764.0,2478.0,2905.73,,,
2020-11-13,2995.51,2917.59,2337.5,21593855.0,357200.0,488211.0,2447.0,2913.26,,,
2020-11-14,3007.71,2935.18,2337.5,21918639.0,324784.0,490938.0,2727.0,2923.93,,,
2020-11-15,3011.87,2943.05,2312.5,22194666.0,276027.0,492499.0,1561.0,2924.46,,,
2020-11-16,3024.37,2959.71,2300.0,22506337.0,311671.0,494242.0,1743.0,2933.85,,,
2020-11-17,3031.21,2961.1,2300.0,22840186.0,333849.0,497719.0,3477.0,2939.86,,,
2020-11-18,3038.94,2972.2000000000003,2325.0,23186518.0,346332.0,501571.0,3852.0,2949.7599999999998,,,
2020-11-19,3039.24,2972.66,2325.0,23569611.0,383093.0,505589.0,4018.0,2950.02,,,
2020-11-20,3063.36,3005.9900000000002,2325.0,23971238.0,401627.0,509524.0,3935.0,2971.12,,,
2020-11-21,3064.55,3007.84,2312.5,24324826.0,353588.0,512762.0,3238.0,2970.6,,,
2020-11-22,3064.55,3007.84,2312.5,24614180.0,289354.0,514903.0,2141.0,2970.6,,,
2020-11-23,3063.96,3014.32,2312.5,24982623.0,368443.0,517168.0,2265.0,2970.08,,,
2020-11-24,3065.75,3022.65,2300.0,25331892.0,349269.0,521529.0,4361.0,2970.08,,,
2020-11-25,3070.21,3024.5,2300.0,25694269.0,362377.0,526033.0,4504.0,2973.98,,,
2020-11-26,3070.21,3024.5,2300.0,25919271.0,225002.0,528794.0,2761.0,2973.98,,,
2020-11-27,3072.59,3028.2,2325.0,26347903.0,428632.0,532024.0,3230.0,2979.19,,,
2020-11-28,3072.59,3028.2,2325.0,26681339.0,333436.0,534831.0,2807.0,2979.19,,,
2020-11-29,3070.8,3019.86,2325.0,26960233.0,278894.0,536914.0,2083.0,2977.63,,,
2020-11-30,3084.51,3035.61,2325.0,27276978.0,316745.0,539652.0,2738.0,2989.63,,,
2020-12-01,3088.38,3043.02,2325.0,27673565.0,396587.0,544752.0,5100.0,2992.99,,,
2020-12-02,3080.64,3030.9900000000002,2325.0,28067287.0,393722.0,550290.0,5538.0,2986.22,,,
2020-12-03,3086.59,3036.55,2325.0,28505718.0,438431.0,556101.0,5811.0,2991.43,,,
2020-12-04,3090.16,3042.1,2325.0,28975571.0,469853.0,561416.0,5315.0,2994.56,,,
2020-12-05,3085.4,3040.25,2300.0,29414054.0,438483.0,566206.0,4790.0,2987.26,,,
2020-12-06,3084.51,3038.86,2300.0,29769184.0,355130.0,569033.0,2827.0,2986.48,,,
2020-12-07,3090.46,3044.42,2325.0,30161295.0,392111.0,572304.0,3271.0,2994.81,,,
2020-12-08,3089.57,3046.7400000000002,2287.5,30615472.0,454177.0,577505.0,5201.0,2989.32,,,
2020-12-09,3094.93,3055.07,2312.5,31046476.0,431004.0,583394.0,5889.0,2997.13,,,
2020-12-10,3094.93,3055.07,2312.5,31517358.0,470882.0,589201.0,5807.0,2997.13,,,
2020-12-11,3096.61,3053.21,2312.5,31989715.0,472357.0,595858.0,6657.0,2998.59,,,
2020-12-12,3093.94,3054.6,2312.5,32434058.0,444343.0,600853.0,4995.0,2996.25,,,
2020-12-13,3101.08,3068.49,2312.5,32814680.0,380622.0,604037.0,3184.0,3002.5,,,
2020-12-14,3160.79,3090.25,2312.5,33234992.0,420312.0,607413.0,3376.0,3054.7400000000002,,,
2020-12-15,3193.66,3090.25,2312.5,33688993.0,454001.0,613213.0,5800.0,3083.48,,,
2020-12-16,3208.46,3099.98,2312.5,34157209.0,468216.0,620565.0,7352.0,3096.45,,,
2020-12-17,3210.43,3098.59,2312.5,34634455.0,477246.0,627390.0,6825.0,3098.18,,,
2020-12-18,3217.58,3098.59,2312.5,35126198.0,491743.0,633238.0,5848.0,3104.43,,,
2020-12-19,3218.77,3100.45,2312.5,35534804.0,408606.0,638703.0,5465.0,3105.48,,,
2020-12-20,3225.02,3110.17,2312.5,35906035.0,371231.0,642067.0,3364.0,3110.95,,,
2020-12-21,3220.98,3097.2,2312.5,36300811.0,394776.0,645704.0,3637.0,3107.4,,,
2020-12-22,3233.13,3097.2,2337.5,36711254.0,410443.0,652360.0,6656.0,3121.17,,,
2020-12-23,3236.7,3102.76,2337.5,37152312.0,441058.0,658971.0,6611.0,3124.3,,,
2020-12-24,3235.21,3098.59,2337.5,37575035.0,422723.0,664674.0,5703.0,3123.0,,,
2020-12-25,3235.21,3098.59,2337.5,37825095.0,250060.0,667661.0,2987.0,3123.0,,,
2020-12-26,3235.21,3098.59,2325.0,38260060.0,434965.0,671485.0,3824.0,3121.44,,,
2020-12-27,3238.07,3098.59,2862.5,38531818.0,271758.0,674332.0,2847.0,3191.1,,,
2020-12-28,3247.17,3098.59,2862.5,38881102.0,349284.0,678117.0,3785.0,3199.07,,,
2020-12-29,3248.6,3098.59,2862.5,39292353.0,411251.0,685267.0,7150.0,3200.32,,,
2020-12-30,3251.2,3089.32,2862.5,39729939.0,437586.0,692955.0,7688.0,3202.62,,,
2020-12-31,3255.01,3093.02,2862.5,40357367.0,627428.0,699436.0,6481.0,3205.96,,,
2021-01-01,3248.7,3080.9700000000003,2862.5,40710996.0,353629.0,703823.0,4387.0,3200.44,,,
2021-01-02,3253.17,3087.91,2862.5,41254989.0,543993.0,708858.0,5035.0,3204.35,,,
2021-01-03,3251.98,3086.06,2850.0,41661219.0,406230.0,711683.0,2825.0,3201.75,,,
2021-01-04,3241.27,3069.4,2850.0,42034514.0,373295.0,715696.0,4013.0,3192.38,,,
2021-01-05,3238.21,3064.31,2850.0,42498302.0,463788.0,722832.0,7136.0,3189.72,,,
2021-01-06,3240.59,3069.87,2850.0,43017645.0,519343.0,730570.0,7738.0,3191.81,,,
2021-01-07,3242.02,3069.87,2850.0,43587429.0,569784.0,738547.0,7977.0,3193.06,,,
2021-01-08,3248.98,3074.04,2850.0,44191240.0,603811.0,746851.0,8304.0,3199.15,,,
2021-01-09,3250.17,3075.9,2850.0,44717565.0,526325.0,753231.0,6380.0,3200.19,,,
2021-01-10,3243.03,3075.9,2850.0,45136740.0,419175.0,757397.0,4166.0,3193.94,,,
2021-01-11,3247.79,3083.31,2850.0,45545856.0,409116.0,761099.0,3702.0,3198.11,,,
2021-01-12,3248.86,3080.53,2862.5,45989624.0,443768.0,769844.0,8745.0,3200.61,,,
2021-01-13,3246.66,3074.51,2862.5,46446851.0,457227.0,777806.0,7962.0,3198.68,,,
2021-01-14,3250.9500000000003,3074.51,2862.5,46916727.0,469876.0,785340.0,7534.0,3202.43,,,
2021-01-15,3252.38,3074.51,2862.5,47403968.0,487241.0,792956.0,7616.0,3203.68,,,
2021-01-16,3252.38,3074.51,2850.0,47837395.0,433427.0,800049.0,7093.0,3202.12,,,
2021-01-17,3254.17,3077.29,2850.0,48188825.0,351430.0,804009.0,3960.0,3203.68,,,
2021-01-18,3260.78,3071.7400000000002,2850.0,48470976.0,282151.0,807167.0,3158.0,3209.46,,,
2021-01-19,3243.71,3044.41,2850.0,48784514.0,313538.0,811972.0,4805.0,3194.51,,,
2021-01-20,3245.14,3044.41,2850.0,49159718.0,375204.0,820748.0,8776.0,3195.76,,,
2021-01-21,3245.14,3044.41,2850.0,49543819.0,384101.0,828933.0,8185.0,3195.76,,,
2021-01-22,3242.16,3039.78,2850.0,49925963.0,382144.0,836458.0,7525.0,3193.16,,,
2021-01-23,3242.16,3039.78,2850.0,50279676.0,353713.0,843496.0,7038.0,3193.16,,,
2021-01-24,3238.58,3034.23,2850.0,50558300.0,278624.0,847146.0,3650.0,3190.04,,,
2021-01-25,3237.87,3028.67,2850.0,50817808.0,259508.0,850702.0,3556.0,3189.42,,,
2021-01-26,3237.51,3025.89,2850.0,51119944.0,302136.0,858657.0,7955.0,3189.11,,,
2021-01-27,3239.89,3024.04,2850.0,51430173.0,310229.0,866776.0,8119.0,3191.19,,,
2021-01-28,3234.23,3017.1,2850.0,51763413.0,333240.0,874379.0,7603.0,3186.25,,,
2021-01-29,3235.06,3016.17,2850.0,52089586.0,326173.0,881496.0,7117.0,3186.98,,,
2021-01-30,3237.44,3016.17,2850.0,52389860.0,300274.0,887197.0,5701.0,3189.06,,,
2021-01-31,3237.44,3016.17,2850.0,52614756.0,224896.0,891053.0,3856.0,3189.06,,,
2021-02-01,3236.4900000000002,3016.17,2850.0,52865903.0,251147.0,894604.0,3551.0,3188.21,,,
2021-02-02,3216.25,2999.05,2850.0,53100623.0,234720.0,901666.0,7062.0,3170.52,,,
2021-02-03,3212.67,2993.5,2850.0,53349419.0,248796.0,909391.0,7725.0,3167.38,,,
2021-02-04,3207.25,2981.47,2850.0,53598457.0,249038.0,917153.0,7762.0,3162.63,,,
2021-02-05,3205.4700000000003,2978.69,2850.0,53859198.0,260741.0,924473.0,7320.0,3161.07,,,
2021-02-06,3205.4700000000003,2978.69,2850.0,54091356.0,232158.0,929920.0,5447.0,3161.07,,,
2021-02-07,3205.4700000000003,2978.69,2850.0,54269198.0,177842.0,932831.0,2911.0,3161.07,,,
2021-02-08,3203.33,2973.14,2850.0,54435279.0,166081.0,935725.0,2894.0,3159.2,,,
2021-02-09,3199.4,2973.14,2850.0,54626451.0,191172.0,941788.0,6063.0,3155.76,,,
2021-02-10,3199.94,2970.36,2850.0,54817767.0,191316.0,948507.0,6719.0,3156.23,,,
2021-02-11,3199.35,2969.44,2850.0,55029957.0,212190.0,954824.0,6317.0,3155.72,,,
2021-02-12,3198.1,2962.4900000000002,2850.0,55228813.0,198856.0,960503.0,5679.0,3154.63,,,
2021-02-13,3199.29,2962.4900000000002,2850.0,55409078.0,180265.0,964997.0,4494.0,3155.67,,,
2021-02-14,3199.29,2962.4900000000002,2850.0,55545164.0,136086.0,967295.0,2298.0,3155.67,,,
2021-02-15,3194.53,2954.15,2837.5,55657276.0,112112.0,969188.0,1893.0,3149.94,,,
2021-02-16,3199.53,2956.0,2837.5,55776460.0,119184.0,972470.0,3282.0,3154.32,,,
2021-02-17,3192.39,2944.89,2837.5,55914340.0,137880.0,977278.0,4808.0,3148.07,,,
2021-02-18,3195.2400000000002,2944.89,2837.5,56058792.0,144452.0,982384.0,5106.0,3150.57,,,
2021-02-19,3187.51,2936.56,2837.5,56208409.0,149617.0,987405.0,5021.0,3143.79,,,
2021-02-20,3187.51,2936.56,2837.5,56355144.0,146735.0,991221.0,3816.0,3143.79,,,
2021-02-21,3183.93,2931.01,2837.5,56465455.0,110311.0,993617.0,2396.0,3140.66,,,
2021-02-22,3186.49,2933.33,2862.5,56577426.0,111971.0,996033.0,2416.0,3146.01,,,
2021-02-23,3186.79,2928.2400000000002,2862.5,56724887.0,147461.0,1000550.0,4517.0,3146.27,,,
2021-02-24,3188.22,2928.2400000000002,2862.5,56874846.0,149959.0,1006963.0,6413.0,3147.52,,,
2021-02-25,3189.65,2928.2400000000002,2862.5,57028899.0,154053.0,1011782.0,4819.0,3148.77,,,
2021-02-26,3178.81,2910.65,2837.5,57178543.0,149644.0,1016037.0,4255.0,3136.16,,,
2021-02-27,3180.24,2910.65,2837.5,57319970.0,141427.0,1019053.0,3016.0,3137.41,,,
2021-02-28,3176.67,2908.79,2837.5,57423018.0,103048.0,1021221.0,2168.0,3134.29,,,
2021-03-01,3160.84,2885.63,2850.0,57523046.0,100028.0,1023854.0,2633.0,3122.01,,,
2021-03-02,3159.64,2876.38,2850.0,57640185.0,117139.0,1027679.0,3825.0,3120.96,,,
2021-03-03,3157.67,2866.66,2850.0,57774331.0,134146.0,1032719.0,5040.0,3119.24,,,
2021-03-04,3156.72,2862.95,2850.0,57911170.0,136839.0,1036564.0,3845.0,3118.41,,,
2021-03-05,3149.58,2853.69,2850.0,58045378.0,134208.0,1039989.0,3425.0,3112.16,,,
2021-03-06,3149.58,2853.69,2850.0,58166593.0,121215.0,1043026.0,3037.0,3112.16,,,
2021-03-07,3149.58,2853.69,2850.0,58249678.0,83085.0,1044428.0,1402.0,3112.16,,,
2021-03-08,3139.82,2834.26,2850.0,58339279.0,89601.0,1045862.0,1434.0,3103.6,,,
2021-03-09,3141.97,2828.7,2850.0,58450306.0,111027.0,1049377.0,3515.0,3105.48,,,
2021-03-10,3130.89,2809.72,2825.0,58565616.0,115310.0,1052451.0,3074.0,3092.68,,,
2021-03-11,3125.89,2804.17,2825.0,58688794.0,123178.0,1055528.0,3077.0,3088.29,,,
2021-03-12,3113.01,2795.25,2825.0,58813158.0,124364.0,1058368.0,2840.0,3077.0,,,
2021-03-13,3112.9900000000002,2795.25,2825.0,58925468.0,112310.0,1060304.0,1936.0,3076.9900000000002,,,
2021-03-14,3112.96,2795.21,2812.5,59002396.0,76928.0,1061331.0,1027.0,3075.4,,,
2021-03-15,3114.21,2784.56,2800.0,59105311.0,102915.0,1062739.0,1408.0,3074.93,,,
2021-03-16,3105.14,2766.05,2825.0,59215392.0,110081.0,1065243.0,2504.0,3070.1,,,
2021-03-17,3107.99,2766.04,2825.0,59335050.0,119658.0,1067631.0,2388.0,3072.6,,,
2021-03-18,3107.03,2766.03,2825.0,59459105.0,124055.0,1070889.0,3258.0,3071.75,,,
2021-03-19,3099.86,2754.88,2825.0,59580694.0,121589.0,1072932.0,2043.0,3065.4700000000003,,,
2021-03-20,3104.01,2761.34,2825.0,59696856.0,116162.0,1074470.0,1538.0,3069.1,,,
2021-03-21,3096.26,2752.9700000000003,2825.0,59767371.0,70515.0,1075884.0,1414.0,3062.31,,,
2021-03-22,3100.11,2746.48,2825.0,59864010.0,96639.0,1076990.0,1106.0,3065.69,,,
2021-03-23,3098.29,2741.84,2825.0,59969371.0,105361.0,1078878.0,1888.0,3064.12,,,
2021-03-24,3092.81,2732.56,2825.0,60144963.0,175592.0,1081799.0,2921.0,3059.33,,,
2021-03-25,3092.61,2728.37,2825.0,60279484.0,134521.0,1084486.0,2687.0,3059.14,,,
2021-03-26,3095.45,2728.35,2825.0,60431357.0,151873.0,1086794.0,2308.0,3061.63,,,
2021-03-27,3100.66,2728.31,2825.0,60558621.0,127264.0,1088401.0,1607.0,3066.19,,,
2021-03-28,3099.44,2726.42,2825.0,60650770.0,92149.0,1089285.0,884.0,3065.13,,,
2021-03-29,3123.18,2730.06,2825.0,60783669.0,132899.0,1090557.0,1272.0,3085.88,,,
2021-03-30,3129.35,2726.34,2587.5,60907964.0,124295.0,1092340.0,1783.0,3061.59,,,
2021-03-31,3131.3,2726.3,2587.5,61046419.0,138455.0,1094477.0,2137.0,3063.29,,,
2021-04-01,3123.76,2715.15,2587.5,61199582.0,153163.0,1096674.0,2197.0,3056.7,,,
2021-04-02,3073.63,2632.7200000000003,2587.5,61346550.0,146968.0,1098451.0,1777.0,3012.86,,,
2021-04-03,3066.17,2623.88,2587.5,61474893.0,128343.0,1099963.0,1512.0,3006.33,,,
2021-04-04,3067.29,2625.69,2587.5,61550193.0,75300.0,1100584.0,621.0,3007.31,,,
2021-04-05,3084.79,2604.37,2587.5,61686513.0,136320.0,1101509.0,925.0,3022.61,,,
2021-04-06,3074.51,2576.7400000000002,2600.0,61813078.0,126565.0,1103168.0,1659.0,3015.18,,,
2021-04-07,3080.16,2576.66,2600.0,61964149.0,151071.0,1108370.0,5202.0,3020.13,,,
2021-04-08,3071.17,2562.67,2600.0,62122729.0,158580.0,1110391.0,2021.0,3012.27,,,
2021-04-09,3058.01,2545.53,2600.0,62290132.0,167403.0,1112191.0,1800.0,3000.73,,,
2021-04-10,3056.01,2541.59,2600.0,62429813.0,139681.0,1113709.0,1518.0,2998.9900000000002,,,
2021-04-11,3054.07,2538.63,2600.0,62523355.0,93542.0,1114292.0,583.0,2997.28,,,
2021-04-12,3053.66,2539.39,2600.0,62648709.0,125354.0,1115191.0,899.0,2996.93,,,
2021-04-13,3061.39,2527.85,2600.0,62809106.0,160397.0,1116907.0,1716.0,3003.71,,,
2021-04-14,3061.23,2527.62,2600.0,62958402.0,149296.0,1118773.0,1866.0,3003.57,,,
2021-04-15,3065.07,2524.68,2600.0,63105899.0,147497.0,1120586.0,1813.0,3006.91,,,
2021-04-16,3053.03,2505.95,2600.0,63269788.0,163889.0,1122317.0,1731.0,2996.38,,,
2021-04-17,3052.98,2505.85,2600.0,63379370.0,109582.0,1123729.0,1412.0,2996.34,,,
2021-04-18,3052.12,2500.11,2600.0,63465658.0,86288.0,1124422.0,693.0,2995.6,,,
2021-04-19,3065.85,2495.35,2600.0,63584286.0,118628.0,1125407.0,985.0,3007.6,,,
2021-04-20,3066.34,2496.13,2600.0,63708350.0,124064.0,1127070.0,1663.0,3008.01,,,
2021-04-21,3040.68,2456.22,2600.0,63837231.0,128881.0,1128852.0,1782.0,2985.57,,,
2021-04-22,3041.16,2457.02,2600.0,63968397.0,131166.0,1130726.0,1874.0,2985.9900000000002,,,
2021-04-23,3038.09,2455.03,2600.0,64092665.0,124268.0,1132235.0,1509.0,2983.3,,,
2021-04-24,3036.21,2452.09,2600.0,64200222.0,107557.0,1133734.0,1499.0,2981.65,,,
2021-04-25,3036.71,2449.18,2600.0,64268290.0,68068.0,1134351.0,617.0,2982.1,,,
2021-04-26,3015.8,2437.91,2600.0,64354058.0,85768.0,1135299.0,948.0,2963.79,,,
2021-04-27,3024.65,2432.73,2600.0,64457777.0,103719.0,1136625.0,1326.0,2971.54,,,
2021-04-28,3021.88,2432.61,2600.0,64569184.0,111407.0,1138582.0,1957.0,2969.12,,,
2021-04-29,3020.02,2429.72,2600.0,64683782.0,114598.0,1140343.0,1761.0,2967.4700000000003,,,
2021-04-30,3011.29,2425.87,2600.0,64798697.0,114915.0,1141944.0,1601.0,2959.83,,,
2021-05-01,2983.5,2382.65,2600.0,64894375.0,95678.0,1143439.0,1495.0,2935.52,,,
2021-05-02,2985.2,2382.51,2600.0,64955082.0,60707.0,1144083.0,644.0,2936.9900000000002,,,
2021-05-03,2975.31,2369.9,2600.0,65045410.0,90328.0,1145047.0,964.0,2928.34,,,
2021-05-04,2958.86,2354.04,2600.0,65130635.0,85225.0,1146780.0,1733.0,2913.97,,,
2021-05-05,2956.34,2352.08,2575.0,65222092.0,91457.0,1148396.0,1616.0,2908.62,,,
2021-05-06,2958.32,2357.52,2575.0,65313450.0,91358.0,1149980.0,1584.0,2910.35,,,
2021-05-07,2961.77,2364.29,2575.0,65409238.0,95788.0,1151484.0,1504.0,2913.34,,,
2021-05-08,2958.1,2358.62,2575.0,65478744.0,69506.0,1152757.0,1273.0,2910.14,,,
2021-05-09,2953.37,2351.14,2587.5,65523935.0,45191.0,1153281.0,524.0,2907.6,,,
2021-05-10,2948.51,2349.18,2587.5,65589362.0,65427.0,1154075.0,794.0,2903.34,,,
2021-05-11,2933.47,2324.4,2550.0,65659925.0,70563.0,1155435.0,1360.0,2888.6,,,
2021-05-12,2934.58,2322.49,2550.0,65731688.0,71763.0,1156939.0,1504.0,2889.6,,,
2021-05-13,2935.39,2326.07,2550.0,65807111.0,75423.0,1158424.0,1485.0,2890.31,,,
2021-05-14,2926.0,2314.45,2550.0,65890041.0,82930.0,1159675.0,1251.0,2882.1,,,
2021-05-15,2926.2,2306.86,2550.0,65950744.0,60703.0,1160719.0,1044.0,2882.24,,,
2021-05-16,2920.48,2307.73,2550.0,65985695.0,34951.0,1161255.0,536.0,2877.25,,,
2021-05-17,2916.3,2305.44,2537.5,66036684.0,50989.0,1162052.0,797.0,2872.06,,,
2021-05-18,2894.52,2284.11,2537.5,66094654.0,57970.0,1163607.0,1555.0,2853.02,,,
2021-05-19,2897.86,2280.61,2537.5,66152697.0,58043.0,1164906.0,1299.0,2855.93,,,
2021-05-20,2897.7400000000002,2280.48,2512.5,66212489.0,59792.0,1166269.0,1363.0,2852.7,,,
2021-05-21,2879.47,2254.91,2512.5,66269569.0,57080.0,1167468.0,1199.0,2836.71,,,
2021-05-22,2879.38,2254.8,2512.5,66311209.0,41640.0,1168443.0,975.0,2836.61,,,
2021-05-23,2880.49,2256.6,2487.5,66338494.0,27285.0,1168851.0,408.0,2834.49,,,
2021-05-24,2852.15,2237.09,2487.5,66382731.0,44237.0,1169727.0,876.0,2809.67,,,
2021-05-25,2866.67,2236.09,2487.5,66430297.0,47566.0,1171002.0,1275.0,2822.4,,,
2021-05-26,2866.62,2236.04,2487.5,66478918.0,48621.0,1172966.0,1964.0,2822.36,,,
2021-05-27,2866.56,2236.0,2487.5,66531792.0,52874.0,1175660.0,2694.0,2822.3,,,
2021-05-28,2841.98,2202.96,2487.5,66575514.0,43722.0,1176724.0,1064.0,2800.84,,,
2021-05-29,2830.0,2184.35,2487.5,66601368.0,25854.0,1177378.0,654.0,2790.34,,,
2021-05-30,2829.06,2184.29,2487.5,66615776.0,14408.0,1177674.0,296.0,2789.53,,,
2021-05-31,2821.64,2174.57,2487.5,66628296.0,12520.0,1178032.0,358.0,2783.0099999999998,,,
2021-06-01,2770.75,2108.74,2462.5,66670438.0,42142.0,1179312.0,1280.0,2735.33,,,
2021-06-02,2751.36,2081.86,2462.5,66703496.0,33058.0,1180430.0,1118.0,2718.36,,,
2021-06-03,2749.52,2079.04,2512.5,66739361.0,35865.0,1181689.0,1259.0,2719.87,,,
2021-06-04,2748.87,2068.8,2512.5,66774346.0,34985.0,1182722.0,1033.0,2719.3,,,
2021-06-05,2750.35,2072.99,2512.5,66804572.0,30226.0,1183888.0,1166.0,2720.6,,,
2021-06-06,2744.75,2072.9,2512.5,66816300.0,11728.0,1184227.0,339.0,2715.67,,,
2021-06-07,2741.65,2075.6,2512.5,66844616.0,28316.0,1184844.0,617.0,2712.98,,,
2021-06-08,2742.14,2075.52,2512.5,66870174.0,25558.0,1185460.0,616.0,2713.4,,,
2021-06-09,2736.12,2069.92,2512.5,66906535.0,36361.0,1186410.0,950.0,2708.15,,,
2021-06-10,2736.05,2069.87,2512.5,66935521.0,28986.0,1187215.0,805.0,2708.1,,,
2021-06-11,2723.06,2052.2,2512.5,66984368.0,48847.0,1188262.0,1047.0,2696.72,,,
2021-06-12,2722.95,2052.1,2512.5,67001969.0,17601.0,1188798.0,536.0,2696.62,,,
2021-06-13,2718.65,2048.33,2512.5,67011962.0,9993.0,1189022.0,224.0,2692.85,,,
2021-06-14,2722.02,2056.7,2512.5,67035713.0,23751.0,1189393.0,371.0,2695.78,,,
2021-06-15,2690.82,2007.3,2512.5,67056975.0,21262.0,1190036.0,643.0,2668.5,,,
2021-06-16,2691.15,2007.87,2512.5,67080425.0,23450.0,1190801.0,765.0,2668.8,,,
2021-06-17,2691.03,2007.78,2512.5,67103359.0,22934.0,1191399.0,598.0,2668.69,,,
2021-06-18,2689.75,2005.84,2512.5,67145229.0,41870.0,1192599.0,1200.0,2667.6,,,
2021-06-19,2689.66,2005.77,2512.5,67162947.0,17718.0,1192938.0,339.0,2667.51,,,
2021-06-20,2688.4,2003.84,2500.0,67172757.0,9810.0,1193096.0,158.0,2664.83,,,
2021-06-21,2685.9700000000003,2000.1,2500.0,67194171.0,21414.0,1193611.0,515.0,2662.72,,,
2021-06-22,2674.7400000000002,1983.38,2450.0,67215649.0,21478.0,1194299.0,688.0,2646.63,,,
2021-06-23,2673.52,1981.47,2450.0,67240610.0,24961.0,1195070.0,771.0,2645.56,,,
2021-06-24,2668.66,1977.72,2437.5,67268907.0,28297.0,1195751.0,681.0,2639.76,,,
2021-06-25,2663.26,1969.32,2437.5,67317891.0,48984.0,1196806.0,1055.0,2634.98,,,
2021-06-26,2660.78,1965.54,2437.5,67335957.0,18066.0,1197128.0,322.0,2632.85,,,
2021-06-27,2660.65,1965.41,2437.5,67345220.0,9263.0,1197277.0,149.0,2632.74,,,
2021-06-28,2646.93,1962.59,2400.0,67372740.0,27520.0,1197594.0,317.0,2617.61,,,
2021-06-29,2655.79,1957.9,2412.5,67387779.0,15039.0,1198250.0,656.0,2625.37,,,
2021-06-30,2637.57,1925.9,2387.5,67418281.0,30502.0,1198850.0,600.0,2606.28,,,
